date;TE0037;TE0038;TE0039;TE0040;TE0041;TE0042;TE0043;TE0044;TE0045;TE0046;TE0047;TE0048;TE1001;TE1002;TE1003;TE1004;TE0049;TE0050;TE0051;TE0052;TE0053;TE0054;TE0055;TE0056;TE0057;TE0058;TE0059;TE0060;PE0006;
1504339379;101.98000;103.59000;106.43000;117.98000;100.45000;102.93000;107.43000;118.18000;102.33000;104.06000;106.22000;119.04000;100.06000;102.53000;106.87000;117.95000;87.66300;87.53600;87.45800;87.45700;87.43300;87.43400;87.38100;87.39600;99.34900;110.06000;119.48000;128.92999;999.37000;
1504339382;101.98000;103.59000;106.43000;117.98000;100.45000;102.93000;107.43000;118.18000;102.33000;104.06000;106.22000;119.04000;100.05000;102.52000;106.86000;117.94000;87.66300;87.53600;87.45800;87.45700;87.43300;87.43400;87.38100;87.39600;99.34900;110.06000;119.48000;128.92999;999.37000;
1504339383;101.98000;103.59000;106.43000;117.98000;100.45000;102.93000;107.43000;118.18000;102.33000;104.06000;106.22000;119.04000;100.05000;102.52000;106.86000;117.94000;87.66300;87.53600;87.45800;87.45700;87.43300;87.43400;87.38100;87.39600;99.34900;110.06000;119.48000;128.92999;999.42999;
1504339393;101.97000;103.59000;106.43000;117.97000;100.42000;102.91000;107.40000;118.17000;102.32000;104.04000;106.20000;119.01000;100.05000;102.52000;106.86000;117.94000;87.63300;87.52900;87.46100;87.45800;87.43300;87.43400;87.38100;87.39600;99.34900;110.06000;119.48000;128.92999;999.42999;
1504339395;101.97000;103.59000;106.43000;117.97000;100.42000;102.91000;107.40000;118.17000;102.32000;104.04000;106.20000;119.01000;100.05000;102.52000;106.86000;117.94000;87.63300;87.52900;87.46100;87.45800;87.39000;87.42700;87.41200;87.37100;99.34300;110.02000;119.48000;128.91000;999.42999;
1504339398;101.97000;103.59000;106.43000;117.97000;100.42000;102.91000;107.40000;118.17000;102.32000;104.04000;106.20000;119.01000;100.04000;102.52000;106.85000;117.91000;87.63300;87.52900;87.46100;87.45800;87.39000;87.42700;87.41200;87.37100;99.34300;110.02000;119.48000;128.91000;999.42999;
1504339399;101.97000;103.59000;106.43000;117.97000;100.42000;102.91000;107.40000;118.17000;102.32000;104.04000;106.20000;119.01000;100.04000;102.52000;106.85000;117.91000;87.63300;87.52900;87.46100;87.45800;87.39000;87.42700;87.41200;87.37100;99.34300;110.02000;119.48000;128.91000;999.50000;
1504339408;101.95000;103.58000;106.42000;117.95000;100.38000;102.90000;107.37000;118.13000;102.33000;104.05000;106.19000;118.99000;100.04000;102.52000;106.85000;117.91000;87.64500;87.52900;87.46100;87.45800;87.39000;87.42700;87.41200;87.37100;99.34300;110.02000;119.48000;128.91000;999.50000;
1504339409;101.95000;103.58000;106.42000;117.95000;100.38000;102.90000;107.37000;118.13000;102.33000;104.05000;106.19000;118.99000;100.04000;102.52000;106.85000;117.91000;87.64500;87.55000;87.47800;87.45500;87.41900;87.43200;87.41700;87.43100;99.34900;110.04000;119.47000;128.89000;999.50000;
1504339412;101.95000;103.58000;106.42000;117.95000;100.38000;102.90000;107.37000;118.13000;102.33000;104.05000;106.19000;118.99000;100.04000;102.52000;106.85000;117.91000;87.64500;87.55000;87.47800;87.45500;87.41900;87.43200;87.41700;87.43100;99.34900;110.04000;119.47000;128.89000;999.50000;
1504339414;101.95000;103.58000;106.42000;117.95000;100.38000;102.90000;107.37000;118.13000;102.33000;104.05000;106.19000;118.99000;100.04000;102.58000;106.84000;117.90000;87.64500;87.55000;87.47800;87.45500;87.41900;87.43200;87.41700;87.43100;99.34900;110.04000;119.47000;128.89000;998.76001;
1504339425;101.98000;103.56000;106.41000;117.93000;100.40000;102.90000;107.39000;118.12000;102.31000;104.04000;106.18000;118.99000;100.04000;102.58000;106.84000;117.90000;87.64500;87.55000;87.47800;87.45500;87.41900;87.43200;87.41700;87.43100;99.34900;110.04000;119.47000;128.89000;998.76001;
1504339426;101.98000;103.56000;106.41000;117.93000;100.40000;102.90000;107.39000;118.12000;102.31000;104.04000;106.18000;118.96000;100.04000;102.58000;106.84000;117.90000;87.63100;87.54800;87.47200;87.45300;87.42200;87.44300;87.40600;87.39900;99.34300;110.01000;119.43000;128.87000;998.76001;
1504339431;101.98000;103.56000;106.41000;117.93000;100.40000;102.90000;107.39000;118.12000;102.31000;104.04000;106.18000;118.96000;100.02000;102.50000;106.82000;117.87000;87.63100;87.54800;87.47200;87.45300;87.42200;87.44300;87.40600;87.39900;99.34300;110.01000;119.43000;128.87000;999.07001;
1504339442;101.96000;103.55000;106.41000;117.91000;100.40000;102.89000;107.37000;118.11000;102.33000;104.03000;106.17000;118.95000;100.02000;102.50000;106.82000;117.87000;87.62300;87.54800;87.47200;87.45300;87.42200;87.44300;87.40600;87.39900;99.34300;110.01000;119.43000;128.87000;999.07001;
1504339443;101.96000;103.55000;106.41000;117.91000;100.40000;102.89000;107.37000;118.11000;102.33000;104.03000;106.17000;118.95000;100.02000;102.50000;106.82000;117.87000;87.62300;87.53700;87.48900;87.47000;87.43000;87.46500;87.41900;87.38100;99.30700;110.00000;119.42000;128.86000;999.07001;
1504339445;101.96000;103.55000;106.41000;117.91000;100.40000;102.89000;107.37000;118.11000;102.33000;104.03000;106.17000;118.95000;100.02000;102.49000;106.82000;117.87000;87.62300;87.53700;87.48900;87.47000;87.43000;87.46500;87.41900;87.38100;99.30700;110.00000;119.42000;128.86000;999.07001;
1504339447;101.96000;103.55000;106.41000;117.91000;100.40000;102.89000;107.37000;118.11000;102.33000;104.03000;106.17000;118.95000;100.02000;102.49000;106.81000;117.86000;87.62300;87.53700;87.48900;87.47000;87.43000;87.46500;87.41900;87.38100;99.30700;110.00000;119.42000;128.86000;998.51001;
1504339457;101.96000;103.54000;106.38000;117.89000;100.40000;102.87000;107.39000;118.07000;102.29000;104.02000;106.15000;118.94000;100.02000;102.49000;106.81000;117.86000;87.62600;87.53500;87.48000;87.45600;87.42200;87.44700;87.39300;87.38100;99.30700;110.00000;119.42000;128.86000;998.51001;
1504339458;101.96000;103.54000;106.38000;117.89000;100.40000;102.87000;107.39000;118.07000;102.29000;104.02000;106.15000;118.94000;100.02000;102.49000;106.81000;117.86000;87.62600;87.53500;87.48000;87.45600;87.42200;87.44700;87.39300;87.34900;99.31100;109.98000;119.40000;128.84000;998.51001;
1504339462;101.96000;103.54000;106.38000;117.89000;100.40000;102.87000;107.39000;118.07000;102.29000;104.02000;106.15000;118.94000;100.00000;102.54000;106.79000;117.83000;87.62600;87.53500;87.48000;87.45600;87.42200;87.44700;87.39300;87.34900;99.31100;109.98000;119.40000;128.84000;998.51001;
1504339463;101.96000;103.54000;106.38000;117.89000;100.40000;102.87000;107.39000;118.07000;102.29000;104.02000;106.15000;118.94000;100.00000;102.54000;106.79000;117.83000;87.62600;87.53500;87.48000;87.45600;87.42200;87.44700;87.39300;87.34900;99.31100;109.98000;119.40000;128.84000;998.04999;
1504339473;101.95000;103.54000;106.37000;117.85000;100.40000;102.85000;107.35000;118.06000;102.29000;104.00000;106.15000;118.94000;100.00000;102.54000;106.79000;117.83000;87.62600;87.53500;87.48000;87.45600;87.42200;87.44700;87.39300;87.34900;99.31100;109.98000;119.40000;128.84000;998.04999;
1504339474;101.95000;103.54000;106.37000;117.85000;100.40000;102.85000;107.35000;118.06000;102.29000;104.00000;106.14000;118.91000;100.00000;102.54000;106.79000;117.83000;87.63300;87.54400;87.48600;87.43800;87.43700;87.42900;87.42000;87.34500;99.27000;109.97000;119.38000;128.83000;998.04999;
1504339479;101.95000;103.54000;106.37000;117.85000;100.40000;102.85000;107.35000;118.06000;102.29000;104.00000;106.14000;118.91000;99.99600;102.45000;106.77000;117.81000;87.63300;87.54400;87.48600;87.43800;87.43700;87.42900;87.42000;87.34500;99.27000;109.97000;119.38000;128.83000;997.40997;
1504339488;101.94000;103.54000;106.36000;117.83000;100.38000;102.85000;107.36000;118.04000;102.29000;104.00000;106.12000;118.89000;99.99600;102.45000;106.77000;117.81000;87.63700;87.54700;87.47500;87.47600;87.42100;87.45100;87.40400;87.33700;99.19700;109.97000;119.38000;128.83000;997.40997;
1504339490;101.94000;103.54000;106.36000;117.83000;100.38000;102.85000;107.36000;118.04000;102.29000;104.00000;106.12000;118.89000;99.99600;102.45000;106.77000;117.81000;87.63700;87.54700;87.47500;87.47600;87.42100;87.45100;87.40400;87.33700;99.19700;109.95000;119.35000;128.80000;997.40997;
1504339493;101.94000;103.54000;106.36000;117.83000;100.38000;102.85000;107.36000;118.04000;102.29000;104.00000;106.12000;118.89000;99.98300;102.50000;106.75000;117.78000;87.63700;87.54700;87.47500;87.47600;87.42100;87.45100;87.40400;87.33700;99.19700;109.95000;119.35000;128.80000;997.40997;
1504339494;101.94000;103.54000;106.36000;117.83000;100.38000;102.85000;107.36000;118.04000;102.29000;104.00000;106.12000;118.89000;99.98300;102.50000;106.75000;117.78000;87.63700;87.54700;87.47500;87.47600;87.42100;87.45100;87.40400;87.33700;99.19700;109.95000;119.35000;128.80000;997.78998;
1504339504;101.93000;103.53000;106.35000;117.80000;100.36000;102.84000;107.33000;117.99000;102.24000;103.99000;106.11000;118.87000;99.98300;102.50000;106.75000;117.78000;87.64100;87.55000;87.46500;87.47600;87.42100;87.45100;87.40400;87.33700;99.19700;109.95000;119.35000;128.80000;997.78998;
1504339505;101.93000;103.53000;106.35000;117.80000;100.36000;102.84000;107.33000;117.99000;102.24000;103.99000;106.11000;118.87000;99.98300;102.50000;106.75000;117.78000;87.64100;87.55000;87.46500;87.43400;87.44200;87.43900;87.42800;87.36200;99.25000;109.94000;119.32000;128.78000;997.78998;
1504339508;101.93000;103.53000;106.35000;117.80000;100.36000;102.84000;107.33000;117.99000;102.24000;103.99000;106.11000;118.87000;99.97300;102.51000;106.75000;117.78000;87.64100;87.55000;87.46500;87.43400;87.44200;87.43900;87.42800;87.36200;99.25000;109.94000;119.32000;128.78000;997.78998;
1504339510;101.93000;103.53000;106.35000;117.80000;100.36000;102.84000;107.33000;117.99000;102.24000;103.99000;106.11000;118.87000;99.97300;102.51000;106.75000;117.75000;87.64100;87.55000;87.46500;87.43400;87.44200;87.43900;87.42800;87.36200;99.25000;109.94000;119.32000;128.78000;998.28998;
1504339519;101.93000;103.52000;106.34000;117.82000;100.38000;102.84000;107.32000;118.00000;102.28000;103.99000;106.12000;118.87000;99.97300;102.51000;106.75000;117.75000;87.64100;87.55000;87.46500;87.43400;87.44200;87.43900;87.42800;87.36200;99.25000;109.94000;119.32000;128.78000;998.28998;
1504339521;101.93000;103.52000;106.34000;117.82000;100.38000;102.84000;107.32000;118.00000;102.28000;103.99000;106.12000;118.84000;99.97300;102.51000;106.75000;117.75000;87.63000;87.54500;87.47700;87.45400;87.43000;87.42700;87.42800;87.40100;99.25300;109.93000;119.31000;128.75000;998.28998;
1504339525;101.93000;103.52000;106.34000;117.82000;100.38000;102.84000;107.32000;118.00000;102.28000;103.99000;106.12000;118.84000;99.98000;102.45000;106.74000;117.75000;87.63000;87.54500;87.47700;87.45400;87.43000;87.42700;87.42800;87.40100;99.25300;109.93000;119.31000;128.75000;997.97998;
1504339536;101.93000;103.50000;106.33000;117.77000;100.37000;102.81000;107.29000;117.96000;102.27000;103.98000;106.10000;118.82000;99.98000;102.45000;106.74000;117.75000;87.63300;87.54100;87.47000;87.45400;87.43000;87.42700;87.42800;87.40100;99.25300;109.93000;119.31000;128.75000;997.97998;
1504339538;101.93000;103.50000;106.33000;117.77000;100.37000;102.81000;107.29000;117.96000;102.27000;103.98000;106.10000;118.82000;99.98000;102.45000;106.74000;117.75000;87.63300;87.54100;87.47000;87.46100;87.39700;87.44700;87.40700;87.37200;99.21500;109.93000;119.29000;128.74001;997.97998;
1504339541;101.93000;103.50000;106.33000;117.77000;100.37000;102.81000;107.29000;117.96000;102.27000;103.98000;106.10000;118.82000;99.96800;102.43000;106.72000;117.75000;87.63300;87.54100;87.47000;87.46100;87.39700;87.44700;87.40700;87.37200;99.21500;109.93000;119.29000;128.74001;997.97998;
1504339542;101.93000;103.50000;106.33000;117.77000;100.37000;102.81000;107.29000;117.96000;102.27000;103.98000;106.10000;118.82000;99.96800;102.43000;106.72000;117.73000;87.63300;87.54100;87.47000;87.46100;87.39700;87.44700;87.40700;87.37200;99.21500;109.93000;119.29000;128.74001;997.32001;
1504339553;101.93000;103.50000;106.32000;117.75000;100.34000;102.80000;107.29000;117.94000;102.26000;103.97000;106.10000;118.80000;99.96800;102.43000;106.72000;117.73000;87.64500;87.55000;87.47000;87.46100;87.39700;87.44700;87.40700;87.37200;99.21500;109.93000;119.29000;128.74001;997.32001;
1504339554;101.93000;103.50000;106.32000;117.75000;100.34000;102.80000;107.29000;117.94000;102.26000;103.97000;106.10000;118.80000;99.96800;102.43000;106.72000;117.73000;87.64500;87.55000;87.46100;87.46700;87.42500;87.44200;87.42200;87.39800;99.20400;109.90000;119.28000;128.71001;997.32001;
1504339559;101.93000;103.50000;106.32000;117.75000;100.34000;102.80000;107.29000;117.94000;102.26000;103.97000;106.10000;118.80000;99.96000;102.44000;106.71000;117.70000;87.64500;87.55000;87.46100;87.46700;87.42500;87.44200;87.42200;87.39800;99.20400;109.90000;119.28000;128.71001;997.96002;
1504339570;101.91000;103.50000;106.33000;117.75000;100.33000;102.81000;107.30000;117.92000;102.25000;103.96000;106.08000;118.77000;99.96000;102.44000;106.71000;117.70000;87.64200;87.55000;87.46100;87.46700;87.42500;87.44200;87.42200;87.39800;99.20400;109.90000;119.28000;128.71001;997.96002;
1504339572;101.91000;103.50000;106.33000;117.75000;100.33000;102.81000;107.30000;117.92000;102.25000;103.96000;106.08000;118.77000;99.96000;102.44000;106.71000;117.70000;87.64200;87.54000;87.45700;87.46100;87.43000;87.42600;87.42000;87.38500;99.20000;109.91000;119.27000;128.70000;997.96002;
1504339574;101.91000;103.50000;106.33000;117.75000;100.33000;102.81000;107.30000;117.92000;102.25000;103.96000;106.08000;118.77000;99.95300;102.44000;106.71000;117.70000;87.64200;87.54000;87.45700;87.46100;87.43000;87.42600;87.42000;87.38500;99.20000;109.91000;119.27000;128.70000;997.96002;
1504339576;101.91000;103.50000;106.33000;117.75000;100.33000;102.81000;107.30000;117.92000;102.25000;103.96000;106.08000;118.77000;99.95300;102.44000;106.68000;117.69000;87.64200;87.54000;87.45700;87.46100;87.43000;87.42600;87.42000;87.38500;99.20000;109.91000;119.27000;128.70000;997.75000;
1504339586;101.89000;103.49000;106.31000;117.73000;100.35000;102.80000;107.28000;117.91000;102.26000;103.94000;106.06000;118.76000;99.95300;102.44000;106.68000;117.69000;87.64200;87.54000;87.45700;87.46100;87.43000;87.42600;87.42000;87.38500;99.20000;109.91000;119.27000;128.70000;997.75000;
1504339588;101.89000;103.49000;106.31000;117.73000;100.35000;102.80000;107.28000;117.91000;102.26000;103.94000;106.06000;118.76000;99.95300;102.44000;106.68000;117.69000;87.65200;87.52200;87.46900;87.46900;87.42400;87.46500;87.38900;87.36800;99.20500;109.90000;119.25000;128.64999;997.75000;
1504339592;101.89000;103.49000;106.31000;117.73000;100.35000;102.80000;107.28000;117.91000;102.26000;103.94000;106.06000;118.76000;99.94800;102.40000;106.69000;117.66000;87.65200;87.52200;87.46900;87.46900;87.42400;87.46500;87.38900;87.36800;99.20500;109.90000;119.25000;128.64999;997.34003;
1504339603;101.91000;103.49000;106.29000;117.69000;100.31000;102.78000;107.27000;117.89000;102.20000;103.94000;106.05000;118.74000;99.94800;102.40000;106.69000;117.66000;87.63200;87.54300;87.46900;87.46900;87.42400;87.46500;87.38900;87.36800;99.20500;109.90000;119.25000;128.64999;997.34003;
1504339604;101.91000;103.49000;106.29000;117.69000;100.31000;102.78000;107.27000;117.89000;102.20000;103.94000;106.05000;118.74000;99.94800;102.40000;106.69000;117.66000;87.63200;87.54300;87.47200;87.46300;87.42100;87.43500;87.40200;87.40600;99.18700;109.87000;119.21000;128.64999;997.34003;
1504339607;101.91000;103.49000;106.29000;117.69000;100.31000;102.78000;107.27000;117.89000;102.20000;103.94000;106.05000;118.74000;99.94000;102.44000;106.69000;117.66000;87.63200;87.54300;87.47200;87.46300;87.42100;87.43500;87.40200;87.40600;99.18700;109.87000;119.21000;128.64999;997.34003;
1504339609;101.91000;103.49000;106.29000;117.69000;100.31000;102.78000;107.27000;117.89000;102.20000;103.94000;106.05000;118.74000;99.94000;102.44000;106.67000;117.64000;87.63200;87.54300;87.47200;87.46300;87.42100;87.43500;87.40200;87.40600;99.18700;109.87000;119.21000;128.64999;997.75000;
1504339620;101.90000;103.48000;106.29000;117.68000;100.34000;102.77000;107.25000;117.86000;102.23000;103.93000;106.04000;118.73000;99.94000;102.44000;106.67000;117.64000;87.65200;87.52600;87.45900;87.46300;87.42100;87.43500;87.40200;87.40600;99.18700;109.87000;119.21000;128.64999;997.75000;
1504339621;101.90000;103.48000;106.29000;117.68000;100.34000;102.77000;107.25000;117.86000;102.23000;103.93000;106.04000;118.73000;99.94000;102.44000;106.67000;117.64000;87.65200;87.52600;87.45900;87.45000;87.41100;87.44400;87.40800;87.40000;99.17300;109.87000;119.20000;128.61000;997.75000;
1504339625;101.90000;103.48000;106.29000;117.68000;100.34000;102.77000;107.25000;117.86000;102.23000;103.93000;106.04000;118.73000;99.93500;102.39000;106.65000;117.62000;87.65200;87.52600;87.45900;87.45000;87.41100;87.44400;87.40800;87.40000;99.17300;109.87000;119.20000;128.61000;997.75000;
1504339626;101.90000;103.48000;106.29000;117.68000;100.34000;102.77000;107.25000;117.86000;102.23000;103.93000;106.04000;118.73000;99.93500;102.39000;106.65000;117.62000;87.65200;87.52600;87.45900;87.45000;87.41100;87.44400;87.40800;87.40000;99.17300;109.87000;119.20000;128.61000;996.81000;
1504339638;101.89000;103.47000;106.25000;117.64000;100.30000;102.74000;107.24000;117.81000;102.18000;103.93000;106.04000;118.71000;99.93500;102.39000;106.65000;117.62000;87.62600;87.54300;87.45900;87.45000;87.41100;87.44400;87.40800;87.40000;99.17300;109.87000;119.20000;128.61000;996.81000;
1504339639;101.89000;103.47000;106.25000;117.64000;100.30000;102.74000;107.24000;117.81000;102.18000;103.93000;106.04000;118.71000;99.93500;102.39000;106.65000;117.62000;87.62600;87.54300;87.47800;87.44800;87.41000;87.44200;87.41100;87.41100;99.15900;109.86000;119.18000;128.59000;996.81000;
1504339642;101.89000;103.47000;106.25000;117.64000;100.30000;102.74000;107.24000;117.81000;102.18000;103.93000;106.04000;118.71000;99.91500;102.39000;106.65000;117.62000;87.62600;87.54300;87.47800;87.44800;87.41000;87.44200;87.41100;87.41100;99.15900;109.86000;119.18000;128.59000;996.81000;
1504339644;101.89000;103.47000;106.25000;117.64000;100.30000;102.74000;107.24000;117.81000;102.18000;103.93000;106.04000;118.71000;99.91500;102.39000;106.64000;117.59000;87.62600;87.54300;87.47800;87.44800;87.41000;87.44200;87.41100;87.41100;99.15900;109.86000;119.18000;128.59000;996.77002;
1504339654;101.87000;103.45000;106.24000;117.61000;100.31000;102.73000;107.22000;117.80000;102.23000;103.91000;106.02000;118.67000;99.91500;102.39000;106.64000;117.59000;87.62500;87.54300;87.47800;87.44800;87.41000;87.44200;87.41100;87.41100;99.15900;109.86000;119.18000;128.59000;996.77002;
1504339655;101.87000;103.45000;106.24000;117.61000;100.31000;102.73000;107.22000;117.80000;102.23000;103.91000;106.02000;118.67000;99.91500;102.39000;106.64000;117.59000;87.62500;87.52000;87.46700;87.46300;87.41800;87.43100;87.43300;87.40500;99.14100;109.84000;119.15000;128.57001;996.77002;
1504339660;101.87000;103.45000;106.24000;117.61000;100.31000;102.73000;107.22000;117.80000;102.23000;103.91000;106.02000;118.67000;99.90300;102.46000;106.62000;117.56000;87.62500;87.52000;87.46700;87.46300;87.41800;87.43100;87.43300;87.40500;99.14100;109.84000;119.15000;128.57001;996.84998;
1504339671;101.86000;103.45000;106.22000;117.59000;100.29000;102.73000;107.20000;117.76000;102.18000;103.90000;105.99000;118.64000;99.90300;102.46000;106.62000;117.56000;87.63500;87.53600;87.46500;87.48200;87.39800;87.43100;87.43300;87.40500;99.14100;109.84000;119.15000;128.57001;996.84998;
1504339673;101.86000;103.45000;106.22000;117.59000;100.29000;102.73000;107.20000;117.76000;102.18000;103.90000;105.99000;118.64000;99.90300;102.46000;106.62000;117.56000;87.63500;87.53600;87.46500;87.48200;87.39800;87.44900;87.42900;87.38700;99.12600;109.82000;119.13000;128.53999;996.84998;
1504339676;101.86000;103.45000;106.22000;117.59000;100.29000;102.73000;107.20000;117.76000;102.18000;103.90000;105.99000;118.64000;99.88900;102.42000;106.60000;117.53000;87.63500;87.53600;87.46500;87.48200;87.39800;87.44900;87.42900;87.38700;99.12600;109.82000;119.13000;128.53999;996.84998;
1504339678;101.86000;103.45000;106.22000;117.59000;100.29000;102.73000;107.20000;117.76000;102.18000;103.90000;105.99000;118.64000;99.88900;102.42000;106.60000;117.53000;87.63500;87.53600;87.46500;87.48200;87.39800;87.44900;87.42900;87.38700;99.12600;109.82000;119.13000;128.53999;996.09998;
1504339689;101.85000;103.43000;106.22000;117.55000;100.29000;102.71000;107.17000;117.73000;102.09000;103.89000;105.96000;118.60000;99.88900;102.42000;106.60000;117.53000;87.63500;87.53600;87.46500;87.48200;87.39800;87.44900;87.42900;87.38700;99.12600;109.82000;119.13000;128.53999;996.09998;
1504339690;101.85000;103.43000;106.22000;117.55000;100.29000;102.71000;107.17000;117.73000;102.09000;103.89000;105.96000;118.60000;99.88900;102.42000;106.60000;117.53000;87.62900;87.54000;87.47700;87.46400;87.38500;87.42600;87.43500;87.38100;99.10100;109.77000;119.11000;128.50000;996.09998;
1504339694;101.85000;103.43000;106.22000;117.55000;100.29000;102.71000;107.17000;117.73000;102.09000;103.89000;105.96000;118.60000;99.87000;102.37000;106.58000;117.48000;87.62900;87.54000;87.47700;87.46400;87.38500;87.42600;87.43500;87.38100;99.10100;109.77000;119.11000;128.50000;994.91998;
1504339704;101.85000;103.41000;106.20000;117.52000;100.28000;102.68000;107.14000;117.71000;102.10000;103.86000;105.95000;118.55000;99.87000;102.37000;106.58000;117.48000;87.64700;87.54800;87.45100;87.46400;87.38500;87.42600;87.43500;87.38100;99.10100;109.77000;119.11000;128.50000;994.91998;
1504339706;101.85000;103.41000;106.20000;117.52000;100.28000;102.68000;107.14000;117.71000;102.10000;103.86000;105.95000;118.55000;99.87000;102.37000;106.58000;117.48000;87.64700;87.54800;87.45100;87.44000;87.37500;87.43400;87.38800;87.36600;99.07900;109.77000;119.06000;128.48000;994.91998;
1504339709;101.85000;103.41000;106.20000;117.52000;100.28000;102.68000;107.14000;117.71000;102.10000;103.86000;105.95000;118.55000;99.85800;102.36000;106.58000;117.48000;87.64700;87.54800;87.45100;87.44000;87.37500;87.43400;87.38800;87.36600;99.07900;109.77000;119.06000;128.48000;994.91998;
1504339710;101.85000;103.41000;106.20000;117.52000;100.28000;102.68000;107.14000;117.71000;102.10000;103.86000;105.95000;118.55000;99.85800;102.36000;106.57000;117.45000;87.64700;87.54800;87.45100;87.44000;87.37500;87.43400;87.38800;87.36600;99.07900;109.77000;119.06000;128.48000;994.72998;
1504339721;101.83000;103.42000;106.17000;117.47000;100.27000;102.67000;107.13000;117.66000;102.11000;103.84000;105.95000;118.52000;99.85800;102.36000;106.57000;117.45000;87.66400;87.54100;87.45800;87.44000;87.37500;87.43400;87.38800;87.36600;99.07900;109.77000;119.06000;128.48000;994.72998;
1504339722;101.83000;103.42000;106.17000;117.47000;100.27000;102.67000;107.13000;117.66000;102.11000;103.84000;105.95000;118.52000;99.85800;102.36000;106.57000;117.45000;87.66400;87.54100;87.45800;87.45500;87.39800;87.41400;87.41000;87.34700;99.05400;109.74000;119.02000;128.44000;994.72998;
1504339726;101.83000;103.42000;106.17000;117.47000;100.27000;102.67000;107.13000;117.66000;102.11000;103.84000;105.95000;118.52000;99.83900;102.41000;106.54000;117.45000;87.66400;87.54100;87.45800;87.45500;87.39800;87.41400;87.41000;87.34700;99.05400;109.74000;119.02000;128.44000;994.72998;
1504339727;101.83000;103.42000;106.17000;117.47000;100.27000;102.67000;107.13000;117.66000;102.11000;103.84000;105.95000;118.52000;99.83900;102.41000;106.54000;117.41000;87.66400;87.54100;87.45800;87.45500;87.39800;87.41400;87.41000;87.34700;99.05400;109.74000;119.02000;128.44000;996.02002;
1504339758;101.82000;103.38000;106.12000;117.39000;100.22000;102.62000;107.08000;117.59000;102.07000;103.83000;105.90000;118.43000;99.83900;102.41000;106.54000;117.41000;87.62700;87.54700;87.47500;87.47200;87.40800;87.42100;87.41000;87.34700;99.05400;109.74000;119.02000;128.44000;996.02002;
1504339760;101.82000;103.38000;106.12000;117.39000;100.22000;102.62000;107.08000;117.59000;102.07000;103.83000;105.90000;118.43000;99.83900;102.41000;106.54000;117.41000;87.62700;87.54700;87.47500;87.47200;87.40800;87.42100;87.40800;87.42000;98.99700;109.70000;118.96000;128.34000;996.02002;
1504339764;101.82000;103.38000;106.12000;117.39000;100.22000;102.62000;107.08000;117.59000;102.07000;103.83000;105.90000;118.43000;99.81200;102.40000;106.51000;117.33000;87.62700;87.54700;87.47500;87.47200;87.40800;87.42100;87.40800;87.42000;98.99700;109.70000;118.96000;128.34000;996.02002;
1504339766;101.82000;103.38000;106.12000;117.39000;100.22000;102.62000;107.08000;117.59000;102.07000;103.83000;105.90000;118.43000;99.81200;102.40000;106.51000;117.33000;87.62700;87.54700;87.47500;87.47200;87.40800;87.42100;87.40800;87.42000;98.99700;109.70000;118.96000;128.34000;995.40002;
1504339787;101.79000;103.37000;106.10000;117.33000;100.20000;102.61000;107.05000;117.54000;102.03000;103.83000;105.90000;118.43000;99.81200;102.40000;106.51000;117.33000;87.62700;87.54700;87.47500;87.47200;87.40800;87.42100;87.40800;87.42000;98.99700;109.70000;118.96000;128.34000;995.40002;
1504339789;101.79000;103.37000;106.10000;117.33000;100.20000;102.61000;107.05000;117.54000;102.03000;103.81000;105.86000;118.37000;99.81200;102.40000;106.51000;117.33000;87.65500;87.51300;87.47400;87.45000;87.38600;87.43800;87.41000;87.38800;98.99000;109.66000;118.90000;128.30000;995.40002;
1504339794;101.79000;103.37000;106.10000;117.33000;100.20000;102.61000;107.05000;117.54000;102.03000;103.81000;105.86000;118.37000;99.79400;102.36000;106.46000;117.28000;87.65500;87.51300;87.47400;87.45000;87.38600;87.43800;87.41000;87.38800;98.99000;109.66000;118.90000;128.30000;995.40002;
1504339795;101.79000;103.37000;106.10000;117.33000;100.20000;102.61000;107.05000;117.54000;102.03000;103.81000;105.86000;118.37000;99.79400;102.36000;106.46000;117.28000;87.65500;87.51300;87.47400;87.45000;87.38600;87.43800;87.41000;87.38800;98.99000;109.66000;118.90000;128.30000;995.46997;
1504339805;101.80000;103.35000;106.09000;117.34000;100.20000;102.60000;107.03000;117.52000;102.06000;103.82000;105.85000;118.36000;99.79400;102.36000;106.46000;117.28000;87.61800;87.53100;87.46800;87.46700;87.38600;87.43800;87.41000;87.38800;98.99000;109.66000;118.90000;128.30000;995.46997;
1504339806;101.80000;103.35000;106.09000;117.34000;100.20000;102.60000;107.03000;117.52000;102.06000;103.82000;105.85000;118.36000;99.79400;102.36000;106.46000;117.28000;87.61800;87.53100;87.46800;87.46700;87.38600;87.43000;87.40400;87.39300;98.98700;109.64000;118.91000;128.28000;995.46997;
1504339808;101.80000;103.35000;106.09000;117.34000;100.20000;102.60000;107.03000;117.52000;102.06000;103.82000;105.85000;118.36000;99.79900;102.36000;106.45000;117.28000;87.61800;87.53100;87.46800;87.46700;87.38600;87.43000;87.40400;87.39300;98.98700;109.64000;118.91000;128.28000;995.46997;
